document,line,category,text
planner-132-current-contract-replay.txt,111,I," A breakdown_continue / breakup_continue authored at a level whose MEASURED displacement is below this is REFUSED at write.
"
planner-132-current-contract-replay.txt,112,F,"
"
planner-132-current-contract-replay.txt,113,F,"## Measured displacement per level (floor 36.4 pts)
"
planner-132-current-contract-replay.txt,114,F,"  29075.00 PDL — 645.00 pts up · at or above the floor — authorable
"
planner-132-current-contract-replay.txt,115,F,"  29144.50 Demand·1h — 575.50 pts up · at or above the floor — authorable
"
planner-132-current-contract-replay.txt,116,F,"  29199.25 RTH-L — 520.75 pts up · at or above the floor — authorable
"
planner-132-current-contract-replay.txt,117,F,"  29481.50 ONL — 238.50 pts up · at or above the floor — authorable
"
planner-132-current-contract-replay.txt,118,F,"  29533.94 VWAP−1σ — none — no break
"
planner-132-current-contract-replay.txt,119,F,"  29553.75 OR-L — none — no break
"
planner-132-current-contract-replay.txt,120,F,"  29585.00 RTH-H — none — no break
"
planner-132-current-contract-replay.txt,121,F,"  29597.25 PDC — none — no break
"
planner-132-current-contract-replay.txt,122,F,"  29601.00 PDH — none — no break
"
planner-132-current-contract-replay.txt,123,F,"  29635.00 OR-H — none — no break
"
planner-132-current-contract-replay.txt,124,F,"  29720.00 ONH — 238.50 pts down · at or above the floor — authorable
"
planner-132-current-contract-replay.txt,125,F,"  29767.50 Supply·4h — 286.00 pts down · at or above the floor — authorable
"
planner-132-current-contract-replay.txt,126,F,"
"
planner-132-current-contract-replay.txt,127,I,"## Ranked levels (Go-graded; you never re-sort)
"
planner-132-current-contract-replay.txt,128,I,"## Consumed levels (already role-flipped — plan AROUND them; a re-test is a NEW setup)
"
planner-132-current-contract-replay.txt,129,F,"- 29481.50 ONL
"
planner-132-current-contract-replay.txt,130,F,"- 29533.94 VWAP−1σ
"
planner-132-current-contract-replay.txt,131,F,"- 29553.75 OR-L
"
planner-132-current-contract-replay.txt,132,F,"- 29585.00 RTH-H
"
planner-132-current-contract-replay.txt,133,F,"- 29597.25 PDC
"
planner-132-current-contract-replay.txt,134,F,"- 29601.00 PDH
"
planner-132-current-contract-replay.txt,135,F,"- 29635.00 OR-H
"
planner-132-current-contract-replay.txt,136,F,"- 29720.00 ONH
"
planner-132-current-contract-replay.txt,137,F,"- 29199.25 RTH-L
"
planner-132-current-contract-replay.txt,138,F,"- 29144.50 Demand·1h
"
planner-132-current-contract-replay.txt,139,F,"- 29075.00 PDL
"
planner-132-current-contract-replay.txt,140,F,"
"
planner-132-current-contract-replay.txt,141,I,"## FRESH FVGs (machine-computed candidates — author fvg_entry ONLY from this list; if empty, do NOT author any fvg_entry; if NON-empty and a candidate's direction agrees with your bias, an fvg_entry is EXPECTED unless you state why not in one line)
"
planner-132-current-contract-replay.txt,142,F,"(none fresh right now)
"
planner-132-current-contract-replay.txt,143,F,"
"
planner-132-current-contract-replay.txt,144,F,"  29481.50  ONL                  grade A  fresh    liquidity_break -22.2
"
planner-132-current-contract-replay.txt,145,F,"  29533.94  VWAP−1σ              grade A  fresh    magnet_meanrevert +30.2
"
planner-132-current-contract-replay.txt,146,F,"  29553.75  OR-L                 grade C  flipped  target_only     +50.0
"
planner-132-current-contract-replay.txt,147,F,"  29585.00  RTH-H                grade B  flipped  target_only     +81.2
"
planner-132-current-contract-replay.txt,148,F,"  29597.25  PDC                  grade B  flipped  target_only     +93.5
"
planner-132-current-contract-replay.txt,149,F,"  29601.00  PDH                  grade B  flipped  target_only     +97.2
"
planner-132-current-contract-replay.txt,150,F,"  29635.00  OR-H                 grade C  flipped  target_only     +131.2
"
planner-132-current-contract-replay.txt,151,F,"  29720.00  ONH                  grade A  fresh    liquidity_break +216.2
"
planner-132-current-contract-replay.txt,152,F,"  29767.50  Supply·4h (HTF)      grade A  fresh    react_zone      +263.8
"
planner-132-current-contract-replay.txt,153,F,"  29199.25  RTH-L                grade A  fresh    react_zone      -304.5
"
planner-132-current-contract-replay.txt,154,F,"  29144.50  Demand·1h (HTF)      grade A  fresh    react_zone      -359.2
"
planner-132-current-contract-replay.txt,155,F,"  29075.00  PDL                  grade A  fresh    react_zone      -428.8
"
planner-132-current-contract-replay.txt,156,F,"
"
planner-132-current-contract-replay.txt,157,I,"## Level roles (machine-assigned, 5-line playbook)
"
planner-132-current-contract-replay.txt,158,I,"role playbook: magnet_meanrevert = price gravitates back (fade/reversion setups) · liquidity_break = resting stops (break or sweep-reclaim, never a blind fade) · react_zone = first-touch reaction reference (reject/hold evidence) · target_only = take-profit / invalid reference only, NEVER an entry trigger · pivot = the auction's fulcrum (bias flips measured against it).
"
planner-132-current-contract-replay.txt,159,F,"
"
planner-132-current-contract-replay.txt,160,F,"bias_ctx: price 29503.75 · 57.3 vs VWAP 29446.49 · -93.5 vs PDC 29597.25 · inside value area (29327.62–29720.00) · nearest magnet VWAP−1σ (+30.2) · nearest liquidity ONL (-22.2)
"
planner-132-current-contract-replay.txt,161,F,"
"
planner-132-current-contract-replay.txt,162,F,"## Structure (1 line/TF)
"
planner-132-current-contract-replay.txt,163,F,"  D: unavailable
"
planner-132-current-contract-replay.txt,164,F,"  4h: unavailable
"
planner-132-current-contract-replay.txt,165,F,"  1h: TRENDING_UP (HH 29720.00 @08:00 CT)
"
planner-132-current-contract-replay.txt,166,F,"  15m: TRENDING_DOWN (LH 29692.00 @09:00 CT)
"
planner-132-current-contract-replay.txt,167,F,"  5m: RANGING (LL 29491.00 @10:05 CT)
"
planner-132-current-contract-replay.txt,168,F,"  last event: SWEEP-down 5m @10:25 CT
"
planner-132-current-contract-replay.txt,169,F,"
"
planner-132-current-contract-replay.txt,170,I,"## HTF zones (nearest first — confluence references, NEVER standalone triggers)
"
planner-132-current-contract-replay.txt,171,F,"  29503.38  OB(bear)·4h    grade C  -0.4 (HTF zone)
"
planner-132-current-contract-replay.txt,172,F,"  29863.50  OB(bull)·4h    grade C  +359.8 (HTF zone)
"
planner-132-current-contract-replay.txt,173,F,"  29927.12  OB(bear)·4h    grade C  +423.4 (HTF zone)
"
planner-132-current-contract-replay.txt,174,F,"  29947.75  OB(bull)·4h    grade C  +444.0 (HTF zone)
"
planner-132-current-contract-replay.txt,175,F,"
"
planner-132-current-contract-replay.txt,176,F,"## Calendar (this session's window — times CT)
"
planner-132-current-contract-replay.txt,177,F,  07:30 USD T1 — Average Hourly Earnings m/m
planner-132-current-contract-replay.txt,177,I," (HARD no-trade blackout — the machine writes and enforces it; stand aside around it)
"
planner-132-current-contract-replay.txt,178,F,  07:30 USD T1 — Non-Farm Employment Change
planner-132-current-contract-replay.txt,178,I," (HARD no-trade blackout — the machine writes and enforces it; stand aside around it)
"
planner-132-current-contract-replay.txt,179,F,  07:30 USD T1 — Unemployment Rate
planner-132-current-contract-replay.txt,179,I," (HARD no-trade blackout — the machine writes and enforces it; stand aside around it)
"
planner-132-current-contract-replay.txt,180,F,"
"
planner-132-current-contract-replay.txt,181,F,"## Recent context (digest chain)
"
planner-132-current-contract-replay.txt,182,F,"  LONDON 2026-09-04 — —
"
planner-132-current-contract-replay.txt,183,F,"0 entries · realized +0.0
"
planner-132-current-contract-replay.txt,184,F,"outcome: flat
"
planner-132-current-contract-replay.txt,185,F,"  NY 2026-09-04 — —
"
planner-132-current-contract-replay.txt,186,F,"0 entries · realized +0.0
"
planner-132-current-contract-replay.txt,187,F,"outcome: flat
"
planner-132-current-contract-replay.txt,188,F,"  ASIA 2026-09-04 — —
"
planner-132-current-contract-replay.txt,189,F,"0 entries · realized +0.0
"
planner-132-current-contract-replay.txt,190,F,"outcome: flat
"
planner-132-current-contract-replay.txt,191,F,"  2026-09-03 (daily) — —
"
planner-132-current-contract-replay.txt,192,F,"3 session(s), 1 entries · realized -140.0
"
planner-132-current-contract-replay.txt,193,F,"outcome: red
"
planner-132-current-contract-replay.txt,194,F,"learning: avg MAE 23.2 · avg MFE 24.7 (n=20 of 20) · adherence map[A:5 B:4 C:3 D:7 F:1] · plan v[2 5 3 3 7 5 3 6 4 3 2 6 4 4 3 3]
"
planner-132-current-contract-replay.txt,195,F,"errors today: 1 (types: no_balance_frame), decisions lost: 0
"
planner-132-current-contract-replay.txt,196,F,"errors today: 1 (types: no_balance_frame), decisions lost: 0
"
planner-132-current-contract-replay.txt,197,F,"  2026-09-02 (daily) — —
"
planner-132-current-contract-replay.txt,198,F,"3 session(s), 4 entries · realized -381.5
"
planner-132-current-contract-replay.txt,199,F,"outcome: red
"
planner-132-current-contract-replay.txt,200,F,"learning: avg MAE 20.6 · avg MFE 23.4 · adherence map[A:4 B:4 C:3 D:7 F:2] · plan v[5 3 3 7 5 3 6 4 3 2 6 4 4 3 3]
"
planner-132-current-contract-replay.txt,201,F,"errors today: 145 (types: guardrail_would_trip, no_balance_frame), decisions lost: 0
"
planner-132-current-contract-replay.txt,202,F,"errors today: 145 (types: guardrail_would_trip, no_balance_frame), decisions lost: 0
"
planner-132-current-contract-replay.txt,203,F,"  2026-09-01 (daily) — —
"
planner-132-current-contract-replay.txt,204,F,"3 session(s), 6 entries · realized +212.0
"
planner-132-current-contract-replay.txt,205,F,"outcome: green
"
planner-132-current-contract-replay.txt,206,F,"learning: avg MAE 13.4 · avg MFE 28.1 · adherence map[A:3 B:4 C:4 D:7 F:2] · plan v[3 4 3 2 6 4 4 3 3 5 1 6 12]
"
planner-132-current-contract-replay.txt,207,F,"errors today: 234 (types: guardrail_would_trip, no_balance_frame), decisions lost: 0
"
planner-132-current-contract-replay.txt,208,F,"errors today: 234 (types: guardrail_would_trip, no_balance_frame), decisions lost: 0
"
planner-132-current-contract-replay.txt,209,F,"  2026-08-31 (daily) — —
"
planner-132-current-contract-replay.txt,210,F,"  2026-08-28 (daily) — —
"
planner-132-current-contract-replay.txt,211,F,"  2026-08-27 (daily) — —
"
planner-132-current-contract-replay.txt,212,F,"  2026-08-26 (daily) — —
"
planner-132-current-contract-replay.txt,213,F,"
"
planner-132-current-contract-replay.txt,214,I,"## Prior plan invalidation (MANDATORY context)
"
planner-132-current-contract-replay.txt,215,F,"  level event: seated OB(bull)·4h invalidated: close 29540.25 below 29863.50 (noise 8.37)
"
planner-132-current-contract-replay.txt,216,F,"
"
planner-132-current-contract-replay.txt,217,I,"## Prior plan levels (continuity — carry over or re-anchor by price, do not silently drop the set)
"
planner-132-current-contract-replay.txt,218,F,"- 29863.50 OB(bull)·4h
"
planner-132-current-contract-replay.txt,219,F,"- 29720.00 ONH
"
planner-132-current-contract-replay.txt,220,F,"- 29657.38 Supply·1h (HTF)
"
planner-132-current-contract-replay.txt,221,F,"- 29635.00 OR-H
"
planner-132-current-contract-replay.txt,222,F,"- 29601.00 PDH
"
planner-132-current-contract-replay.txt,223,F,"- 29597.25 PDC
"
planner-132-current-contract-replay.txt,224,F,"- 29591.02 VWAP
"
planner-132-current-contract-replay.txt,225,F,"- 29553.75 OR-L
"
planner-132-current-contract-replay.txt,226,F,"- 29503.38 OB(bear)·4h
"
planner-132-current-contract-replay.txt,227,F,"- 29481.50 ONL
"
planner-132-current-contract-replay.txt,228,F,"
"
planner-132-current-contract-replay.txt,229,I,"## Anchor roles (week evidence, advisory)
"
planner-132-current-contract-replay.txt,230,I,"  ONH/ONL = LIQUIDITY/BREAKOUT references — broken intraday ~94% of days (2,827-day NQ sample). Fade ONLY on a confirmed sweep-reclaim (wick through + close back inside on the decision TF). Otherwise treat them as targets / breakout-retest anchors, never fade walls.
"
planner-132-current-contract-replay.txt,231,I,"
"
planner-132-current-contract-replay.txt,232,I,"## BIAS-TREE (machine branches — your reasoning MUST state the branch you took, e.g. ""bias-tree: inside-day long LOW"")
"
planner-132-current-contract-replay.txt,233,I,"  1. close > PDH → bull-continuation, conviction HIGH
"
planner-132-current-contract-replay.txt,234,I,"  2. sweep of PDH + close back inside → bear, conviction MEDIUM  (mirror: sweep PDL + close inside → bull MEDIUM)
"
planner-132-current-contract-replay.txt,235,I,"  3. inside the day (between PDH/PDL) → direction of close vs PDC (prior close), conviction LOW
"
planner-132-current-contract-replay.txt,236,I,"  4. closed OUTSIDE the prior day's range but now inside → NO bias (write neutral; trade the structure, not a thesis)
"
planner-132-current-contract-replay.txt,237,I,"  5. premium/discount: longs ONLY below the 50% mark of the dealing range, shorts ONLY above it
"
planner-132-current-contract-replay.txt,238,I,"  6. draw-on-liquidity: the runner target is the DRAW — the nearest opposing liquidity pool beyond the first target
"
planner-132-current-contract-replay.txt,239,F,"  computed: PDH 29601.00 · PDL 29075.00 · PDC 29597.25 · dealing range 29075.00–29601.00 · price at 82% of the range (PREMIUM — longs disallowed by branch 5) · facts match branch 3 (inside day; close short PDC → short LOW) · draw/liquidity: ONL (-22.2)
"
planner-132-current-contract-replay.txt,240,F,"
"
planner-132-current-contract-replay.txt,241,F,bias: AI yours · tree short · regime up
planner-132-current-contract-replay.txt,241,I," — labels only, no MUST on either
"
planner-132-current-contract-replay.txt,242,F,"
"
planner-132-current-contract-replay.txt,243,I,"## Priority setup — THE CHAIN (A2, week evidence, advisory)
"
planner-132-current-contract-replay.txt,244,I,"  The A-setup: sweep of a pool → displacement → FVG retrace at a Tier-1/fresh-zone origin, inside a killzone. fvg_entry scenarios SHOULD declare ""chain_after"": ""S#"" naming the sweep_reclaim that swept the origin pool. entry_mode=ce is the DEFAULT; edge only for A-grade HTF-confluent origins. Stop beyond the sweep extreme; T1 = first opposing pool; the runner = the draw. Citation: raw-FVG carries no standalone edge (40k-sample null) — the edge is conditional on the sweep→displacement chain.
"
planner-132-current-contract-replay.txt,245,I,"
"
planner-132-current-contract-replay.txt,246,I,"## No-trade gates (the machine enforces the windows below; the rest are yours to weigh — skip the day if they stack up)
"
planner-132-current-contract-replay.txt,247,I,"  - balance-day (open inside prior value area AND VAs overlap) → edges-only, or skip
"
planner-132-current-contract-replay.txt,248,I,"  - opening gap >1.2×ATR or open outside the prior range → NEVER fade; the gap is a target
"
planner-132-current-contract-replay.txt,249,I,"  - no A/B zone in reach AND no pool swept by 09:30 CT → declare the skip in the plan
"
planner-132-current-contract-replay.txt,250,I,"  - lunch 12:00–13:30 CT: no new entries (hard-gated — entries inside it are refused)
"
planner-132-current-contract-replay.txt,251,I,"  - Tier-1 news → stand aside until a fresh post-news swing prints
"
planner-132-current-contract-replay.txt,252,I,"
"
planner-132-current-contract-replay.txt,253,I,"## Killzone weighting (advisory)
"
planner-132-current-contract-replay.txt,254,I,"  NY AM 07:30–10:00 CT is the primary window; 09:00–10:00 CT is the premium FVG window; mind the macro minutes. Conviction: down on Monday, up Thursday/Friday.
"
planner-132-current-contract-replay.txt,255,I,"
"
planner-132-current-contract-replay.txt,256,I,"## STOP-DOING (week evidence, advisory)
"
planner-132-current-contract-replay.txt,257,I,"  acceptance entries WITHOUT a prior sweep + displacement are 0% win evidence — skip them (A5).
"
planner-132-current-contract-replay.txt,258,I,"
"
planner-132-current-contract-replay.txt,259,I,"## OUTPUT — one JSON object, reasoning FIRST, no prose outside it
"
planner-132-current-contract-replay.txt,260,S,"{
"
planner-132-current-contract-replay.txt,261,S,"  ""reasoning"": ""<your read: what the auction is doing and why this plan — ≤200 words, decision-focused>"",
"
planner-132-current-contract-replay.txt,262,S,"  ""bias"": {""direction"": ""long|short|neutral"", ""conviction"": ""high|medium|low"", ""flip_condition"": ""<explicit>""},
"
planner-132-current-contract-replay.txt,263,S,"  ""levels"": [{""price"": <n>, ""label"": ""<PDH|ONH|nPOC…>"", ""grade"": ""A|B|C"", ""instruction"": ""<verb>""}],  // max 12, MUST include ≥3 below AND ≥3 above the current price
"
planner-132-current-contract-replay.txt,264,S,"  ""scenarios"": [{""id"": ""S1"", ""trigger"": ""<setup>"", ""condition"": ""reclaim|hold|sweep_reclaim|reject|acceptance|breakout_retest|fvg_entry|breakdown_continue|breakup_continue"", ""direction"": ""long|short"", ""target_chain"": [<n>,…], ""invalid"": ""<line>"", ""quality"": ""A+|A|B|C"", ""chain_after"": ""<S# of the sweep_reclaim this fvg_entry follows, or omit>"", ""confirm"": {""rule"": ""touch|1x5m_close|2x5m_close|1m_mss|time_hold"", ""ref_price"": <n>, ""side"": ""above|below""}, ""confirm2"": {""rule"": ""<leg 2 rule>"", ""ref_price"": <n>, ""side"": ""above|below""} (OPTIONAL second trigger leg — a two-leg setup MUST carry both legs; the machine renders EVERY leg and a partial NEVER reads MET), ""fvg"": {""fvg_lo"": <n>, ""fvg_hi"": <n>, ""entry_mode"": ""edge|ce"", ""displacement_atr"": <n>, ""origin_level"": ""<label>"", ""direction"": ""long|short""}, ""breakdown"": {""level"": <n>, ""level_label"": ""<label>"", ""entry_mode"": ""pullback|immediate""} (REQUIRED iff condition==breakdown_continue|breakup_continue — author ONLY at a level whose MEASURED displacement in the block above is ≥ the stated floor; a level reading \""none — no break\"" or below the floor is REFUSED at write — see the WATERFALL PLAY rule), ""arm"": {""enabled"": true, ""entry"": <n>, ""stop"": <n>, ""target"": <n>, ""wait_confirm"": true, ""legs"": [{""entry"": <n>, ""stop"": <n>, ""target"": <n>, ""size"": 1, ""wait_confirm"": false, ""rule"": ""<rule>""}, …] (ONLY if condition is sweep_reclaim — the split contract, EXACTLY 2 legs; EVERY other condition arms SINGLE: omit legs)}}],  // 1..5 — confirm{} is REQUIRED per scenario; fvg{} REQUIRED iff condition==""fvg_entry"" (ce is COMPUTED, never written); breakdown{} REQUIRED iff waterfall-class; chain_after is OPTIONAL; arm{} is OPTIONAL and legal ONLY on reclaim|reject|fvg_entry|breakdown_continue|breakup_continue (sweep_reclaim arms only via wait_confirm; hold|acceptance|breakout_retest NEVER arm) — see the ARMED ORDERS + ENTRY LAW rules
"
planner-132-current-contract-replay.txt,265,S,"  ""no_trade"": [""<your own sit-out conditions, or omit>""],
"
planner-132-current-contract-replay.txt,266,S,"  ""death_condition"": ""<the single line that invalidates this whole plan>"",
"
planner-132-current-contract-replay.txt,267,S,"  ""death"": {""price"": <level>, ""side"": ""below|above"", ""rule"": ""2x5m|5m_close""},
"
planner-132-current-contract-replay.txt,268,S,"  ""flip"": {""price"": <level>, ""side"": ""below|above"", ""rule"": ""2x5m|5m_close"", ""flip_to"": ""long|short""},  // NOTE: death/flip rules use their OWN vocabulary (2x5m | 5m_close) — NEVER the confirm enum; do not move a token between the two
"
planner-132-current-contract-replay.txt,269,S,"  ""day_type"": ""trend|balance|<optional>""
"
planner-132-current-contract-replay.txt,270,S,"}
"
planner-132-current-contract-replay.txt,271,I,"Rules: levels chosen ONLY from the ranked table above — plus the HTF zones section, where you MUST include at least ONE HTF zone row in your levels as a confluence reference, never as a standalone trigger; levels MUST be at least 3 points apart — near-duplicates are merged by the system; S/D & FVG are confluence, never standalone. Copy the EXACT label from the table row for the price you choose — never re-label a table level as a different anchor (a zone price relabeled 'PDH/PDL/PDC' is a phantom level and is REJECTED at write). Quality: A+ = highest-conviction setup, A = strong, B = workable, C = machine-demoted (trigger level consumed at write — G5) — use C honestly for a demoted setup, never as a default. The scenario MIX must follow the regime + day_type: a trend-down day gets breakdown/pullback-short plays, a trend-up day the reverse, balance days get two-sided plays — do NOT default to 2 longs + 1 rally-rejection short on every day. If price sits BELOW PDL the plan MUST include a SHORT-direction scenario (ANY legal condition — reject, breakdown_continue, acceptance, sweep_reclaim, hold, reclaim); ABOVE PDH, a LONG-direction scenario. Pick the condition the TAPE supports: if a breakdown level is listed as VOID above, author a different condition there. A1: your reasoning MUST open by naming the bias-tree branch you took (e.g. ""bias-tree: inside-day long LOW""), then argue from it. A2: an fvg_entry SHOULD chain after a sweep_reclaim (chain_after: S#) — bare gaps at non-A/B origins get a WARN at write, not a reject. A2b (machine grounding, 2026-08-27): author an fvg_entry scenario ONLY from the ## FRESH FVGs list above — copy its direction and lo–hi EXACTLY. If the list is empty, do NOT author any fvg_entry (invented/stale gaps are REJECTED at write). A2c (FVG demand, 2026-08-28): when ## FRESH FVGs is NON-empty and at least one candidate's direction agrees with your bias, you SHOULD author an fvg_entry from that candidate; if you decide not to, state the reason in ONE line in your reasoning (e.g. 'no fvg_entry: nearest fresh gap is 30pt away — outside my reach'). death.flip objects are MACHINE-EVALUATED — choose levels from your level list and a rule; they must match the prose lines. The flip and death MUST be DIFFERENT events: never the same level AND same rule for both (a flip at the same tick death fires is void). A short-biased plan's flip sits BELOW its death line or uses a stricter rule, so the flip can actually fire. Every scenario's confirm{} is MACHINE-EVALUATED the same way: rule + ref_price + side, and ref_price MUST equal a number written in that scenario's trigger/invalid prose. ENTRY LAW (per condition — the machine REJECTS violations by name): reject → touch ONLY (fade_requires_touch) with a structure stop ≥2 ticks beyond the level · fvg_entry → touch ONLY, entry price inside the FVG edge..CE band · sweep_reclaim → leg-1 touch at the sweep ref, leg-2 1m_mss (1x5m_close accepted as the leg-2 alternative) · reclaim → 1x5m_close or 1m_mss, never 2x5m_close · breakout_retest → touch at the retest + stop-entry fallback, 1x5m_close legal for the break leg · acceptance/hold → time_hold (price holds beyond ref for ACCEPT_HOLD_MIN minutes of 1m closes) with 1x5m_close as fallback · breakdown/breakup_continue → 1 confirming close + displacement ≥ BD_MIN_DISP_ATR×ATR5m (BD_MIN_CLOSES=1) or stop-entry — 2x5m_close is legal ONLY here (everywhere else: 2x5m_reserved). Default confirm = 1x5m_close (single close). target_chain is GUIDANCE for the executor AI (which sets the actual take_profit) — it is validated for reachability at write time but never enforced at execution (D2 ruling). ARM SPLIT vs ARM SINGLE (class 38 — the validator refuses every other shape): legs[] are the sweep_reclaim SPLIT contract and nothing else — EXACTLY 2 legs, confirm=touch at the sweep ref, leg 1 rests there (wait_confirm false) and leg 2 chains (wait_confirm true) on confirm2 = 1m_mss or 1x5m_close with leg 2's rule EQUAL to confirm2.rule, and the top-level entry/stop/target mirror leg 1. EVERY other condition — breakdown_continue, breakup_continue, reject, fvg_entry — must arm SINGLE: arm{} with wait_confirm:true and no legs. A breakdown/breakup arm additionally needs breakdown{} with entry_mode=pullback. ARMED ORDERS (the resting order IS the fast path — prefer it over a 2-minute debate at the touch). ARMS FOLLOW THE BIAS: with the decision path closed, a RESTING ORDER IS THE ONLY WAY INTO THE MARKET — a scenario with no arm cannot trade, however well argued. Every scenario in the plan's bias direction that has a concrete trigger price MUST carry an arm. A long plan with no long arm is invalid; a short plan with no short arm is invalid, for the same reason and in the same words. If you cannot arm your own bias direction, say so in reasoning and state a NEUTRAL bias rather than arguing for a direction you have left no way to take. WHICH CONDITIONS CAN BE ARMED — ARMABLE + LIVE (these are the only conditions an arm can rest on): breakdown_continue→limit · breakup_continue→limit · reclaim→stop_entry · reject→limit · sweep_reclaim→limit. armable but SHADOWED — do not arm these: fvg_entry. NOT armable at all: acceptance, breakout_retest, hold. ENTRY TYPE FOLLOWS THE CONDITION (the machine derives it and REFUSES a contradiction): a play that rests AT a price is a limit (reject→limit, fvg_entry→limit, sweep_reclaim→limit); a play that is only valid once price travels BEYOND its trigger is a stop entry (reclaim→stop_entry — a BUY STOP above the reclaim level for a long, a SELL STOP below it for a short). A waterfall (breakup_continue→limit / breakdown_continue→limit) rests as a PULLBACK limit AT the broken level and chains on confirm leg 1 — do not author a stop entry for it. Every armed scenario at quality A or B SHOULD carry arm{} — enabled:true + EXACT entry/stop/target (breakout_retest stays a normal AI play: the machine never arms it — GAR-F4). A setup the planner believes in gets a resting order, not a mid-touch argument. Long: stop < entry < target. Short: target < entry < stop. CHAINED ARMS: when a sweep_reclaim you believe in confirms, its RETRACE entry should already be resting — author that retrace as its own arm with wait_confirm:true, or add wait_confirm:true to the sweep scenario's arm: the system holds the arm dormant until the scenario's confirm{} is machine-MET, then places it (the sweep fast path). NEVER arm acceptance or a raw sweep WITHOUT the wait_confirm chain. Keep targets REAL: a planned R:R above ~6 is a fantasy target and gets WARN-flagged at write. The system places arms within a tick band, manages them tick-level, and cancels on veto/dormant/session-end. FEASIBILITY CONTRACT: an arm{} MUST be gate-feasible or it is REFUSED every cycle and learns nothing — R:R = |target−entry| ÷ |stop−entry| must be ≥ 2.0 (ARM_MIN_RR) AND the stop distance must be ≥ 1.5× the current 5m ATR (the facts list the session ATR5m — cite the live value; a 10-point stop when ATR5m is ~16 is an instant refuse). If your setup cannot meet BOTH, OMIT arm{} and let the AI path take it. WATERFALL ARMS (F1): a breakdown_continue / breakup_continue at quality A or B SHOULD carry arm{} with wait_confirm:true + entry_mode=pullback — the resting limit sits AT the broken level and chains on confirm leg 1, so the pullback-that-fails FILLS it (immediate-mode waterfall plays stay on the AI path). Condition×session guidance (week evidence): reject-based setups are best in NY RTH (75% win, +665 this week); acceptance needs a clear displacement or skip (0% win this week); sweep_reclaim requires the reclaim CLOSE on the decision TF, never the wick alone (0% win this week). WATERFALL PLAY (F1): author breakdown_continue|breakup_continue when the tape shows one-sided delivery, a >1.2×ATR gap-and-go, or a waterfall after a failed rally — the momentum-follow class. breakdown{} = broken level + entry_mode; confirm = leg 1 (breakdown), confirm2 = leg 2 (failed retest). entry_mode=immediate is AI-path ONLY (no arm; the machine rejects immediate arms): the market entry fires on the CONFIRMING close (BD_MIN_CLOSES, default 1) and runs the FULL gate chain (min-SL ≥ 1.0×ATR5m, R:R ≥ min_risk_reward_ratio, min-conf, HTF veto) — CHOOSE immediate for no-retest waterfalls (one-sided delivery, displacement EXPANDING, price running away from the level): SL beyond the pullback extreme, target at the next liquidity pool. entry_mode=pullback is the ARM path (resting limit AT the broken level, chains on leg 1 — the pullback-that-fails FILLS it) — CHOOSE pullback when a retest is likely. NOISE FILTER (≤5): at most 5 of your included level rows may be line-levels clustered within 3 points of each other — keep the strongest of any such cluster, never a crowd. FVG ENTRY (fvg_entry): author when displacement off a Tier-1 level (VWAP/POC/PDH/PDL/ON/IB/fresh S/D) leaves a FRESH gap toward the trade direction · prefer the FIRST retrace (the freshness ladder applies to the gap as a zone) · entry_mode=ce for gaps > 20pts, edge for tighter · SL beyond the DISTAL edge · targets chain to the next liquidity (EQH/EQL, ON, PDH/PDL). Citations: NQ gap sweet spot 20–80pts; 1h+ fill ~70–80%; displacement floor per MSS research. no_trade: the machine enforces the session windows and T1 blackouts regardless; do not list them — no_trade is for your OWN sit-out conditions, or omit it. A T2 caution event is NEVER added to no_trade and never stops entries. Respect the no-trade windows. If you cannot form a credible plan, say so in reasoning and output a neutral/no-trade plan. Candles are ground truth for structure; ranked levels and tags are summaries. On conflict, trust the candles and say so in the scenario rationale. Weekly guidance (soft law): counter-weekly scenarios are allowed but must state their justification (an HTF level or a sweep-reclaim of the draw); target chains toward the draw are preferred. The weekly bias never gates your plan.
"
planner-132-current-contract-replay.txt,272,F,"
"
planner-132-current-contract-replay.txt,273,F,"
"
planner-132-current-contract-replay.txt,274,I,"## CORRECTIONS FROM THIS READ (repeated — these override the rules above)
"
planner-132-current-contract-replay.txt,275,I,"  1. S1 breakdown_continue: the tape shows NO confirming close beyond 29481.50 yet (1 confirming close(s) needed — BD_MIN_CLOSES, displacement + reclaim-check unchanged) — author it only after the displacement exists (or set entry_mode=immediate and accept the confirming-close trigger)
"
planner-132-current-contract-replay.txt,276,I,"  2. S1 arm requires entry_mode=pullback (immediate-mode entries are AI-path only)
"
planner-132-current-contract-replay.txt,277,I,"Fix ALL of the above; keep the rest structurally identical.
"
planner-132-current-contract-replay.txt,278,I,"Valid conditions: [acceptance, breakdown_continue, breakup_continue, hold, reclaim, reject, sweep_reclaim] (use exactly ONE token from this list; do NOT combine condition names)."
executor-37768-system_prompt.txt,1,I,"# You are a professional day trade CME index-futures trader trade MNQ
"
executor-37768-system_prompt.txt,2,I,"
"
executor-37768-system_prompt.txt,3,I,"You trade CME index futures (e.g. MNQ / ES) with disciplined technical analysis and risk management. You size by contract count and tick-aligned stops — NOT crypto leverage.
"
executor-37768-system_prompt.txt,4,I,"
"
executor-37768-system_prompt.txt,5,I,"## Clock
"
